CustomerID	Recency	Frequency	Monetary	R	F	M	RFM_Score	Segment
17236	13	6	916.1299999999999	4	4	4	444	loyal customers
14113	4	8	1377.92	5	5	4	554	champions
15296	45	10	3610.31	3	5	5	355	loyal customers
13090	9	15	7680.990000000001	5	5	5	555	champions
12744	52	10	9120.39	3	5	5	355	loyal customers
17041	27	4	1065.77	4	4	4	444	loyal customers
14709	16	14	4911.140000000001	4	5	5	455	loyal customers
15373	9	12	1878.8099999999997	5	5	4	554	champions
12665	325	2	61.75	1	2	1	121	hibernating
16931	6	20	4452.17	5	5	5	555	champions
14738	40	9	1289.94	3	5	4	354	loyal customers
18116	68	7	1278.3499999999997	2	5	4	254	can not loose
15856	5	30	14602.350000000004	5	5	5	555	champions
15984	3	10	2694.27	5	5	5	555	champions
13764	71	3	1521.76	2	3	4	234	at risk
18032	335	1	73.5	1	1	1	111	hibernating
13694	4	59	61810.979999999996	5	5	5	555	champions
13246	19	7	1922.1	4	5	4	454	loyal customers
13048	15	5	1805.91	4	4	4	444	loyal customers
15950	2	5	1705.2599999999998	5	4	4	544	champions
12359	8	6	6245.530000000001	5	4	5	545	champions
14239	44	13	2323.5000000000005	3	5	5	355	loyal customers
18256	355	1	-50.1	1	1	1	111	hibernating
18109	2	30	7647.870000000001	5	5	5	555	champions
13280	123	3	814.86	2	3	3	233	at risk
14224	111	4	1050.12	2	4	4	244	at risk
15967	24	2	418.83000000000004	4	2	2	422	potential loyalists
14215	12	6	1611.9200000000003	5	4	4	544	champions
13802	139	6	3906.27	2	4	5	245	at risk
12797	361	2	-59.85	1	2	1	121	hibernating
13963	309	3	513.24	1	3	3	133	at risk
13050	10	27	5356.599999999999	5	5	5	555	champions
13901	73	5	2867.2000000000007	2	4	5	245	at risk
15279	355	1	290.51	1	1	2	112	hibernating
13104	4	6	1098.48	5	4	4	544	champions
14045	110	3	1333.35	2	3	4	234	at risk
17277	228	2	1065.3500000000001	1	2	4	124	hibernating
13999	11	15	3865.260000000001	5	5	5	555	champions
17757	2	28	5135.040000000001	5	5	5	555	champions
15366	76	2	602.5100000000001	2	2	3	223	hibernating
15607	337	1	104.76	1	1	1	111	hibernating
13982	40	4	1432.5099999999998	3	4	4	344	loyal customers
16923	13	26	6666.829999999999	4	5	5	455	loyal customers
15392	5	5	1515.73	5	4	4	544	champions
14841	54	6	3295.7599999999998	3	4	5	345	loyal customers
13680	2	5	2202.31	5	4	5	545	champions
18190	193	3	274.51	1	3	2	132	at risk
17194	274	2	262.62	1	2	2	122	hibernating
16985	18	11	5461.62	4	5	5	455	loyal customers
16059	66	5	1341.61	3	4	4	344	loyal customers
12402	324	1	225.6	1	1	1	111	hibernating
13187	338	1	236.01999999999995	1	1	2	112	hibernating
15213	319	3	325.0499999999999	1	3	2	132	at risk
17454	193	4	517.53	1	4	3	143	at risk
13397	73	6	1539.18	2	4	4	244	at risk
15326	334	1	311.71	1	1	2	112	hibernating
12826	3	7	1313.12	5	5	4	554	champions
17392	307	2	457.91	1	2	2	122	hibernating
17975	16	13	4079.51	4	5	5	455	loyal customers
15052	320	1	215.78	1	1	1	111	hibernating
16570	9	15	3622.9500000000003	5	5	5	555	champions
12647	23	10	2701.12	4	5	5	455	loyal customers
15620	51	6	1524.3999999999996	3	4	4	344	loyal customers
13093	268	12	6942.070000000001	1	5	5	155	can not loose
17338	18	10	6612.180000000001	4	5	5	455	loyal customers
13815	23	5	4014.9100000000008	4	4	5	445	loyal customers
12865	27	3	1548.0699999999995	4	3	4	434	potential loyalists
17744	4	7	2291.08	5	5	5	555	champions
14653	2	7	1947.55	5	5	4	554	champions
14889	337	1	135.9	1	1	1	111	hibernating
13491	52	9	1116.92	3	5	4	354	loyal customers
17581	1	29	9949.329999999998	5	5	5	555	champions
15738	19	17	4462.07	4	5	5	455	loyal customers
18061	22	9	1714.2500000000002	4	5	4	454	loyal customers
12829	323	3	253.05	1	3	2	132	at risk
16805	174	2	460.5899999999999	1	2	2	122	hibernating
13124	90	3	3866.330000000001	2	3	5	235	at risk
16713	19	19	6433.75	4	5	5	455	loyal customers
16873	5	9	4908.669999999999	5	5	5	555	champions
14514	62	3	1055.35	3	3	4	334	need attention
12637	68	10	5953.249999999998	2	5	5	255	can not loose
14701	11	12	2486.2199999999993	5	5	5	555	champions
12666	360	1	-227.44	1	1	1	111	hibernating
16607	18	16	3038.6700000000005	4	5	5	455	loyal customers
13520	59	7	3184.3500000000004	3	5	5	355	loyal customers
17094	319	2	270.19999999999993	1	2	2	122	hibernating
17735	3	18	12655.42	5	5	5	555	champions
14577	13	4	859.7099999999999	4	4	3	443	loyal customers
13817	30	2	382.98	4	2	2	422	potential loyalists
17949	2	51	51436.83999999999	5	5	5	555	champions
13081	2	19	25597.699999999997	5	5	5	555	champions
16748	18	5	1515.9	4	4	4	444	loyal customers
16387	323	1	94.36	1	1	1	111	hibernating
16714	219	4	911.5299999999993	1	4	4	144	at risk
17179	179	3	711.79	1	3	3	133	at risk
18219	3	10	1809.58	5	5	4	554	champions
16270	354	1	1141.2399999999996	1	1	4	114	hibernating
16316	65	12	2755.5600000000004	3	5	5	355	loyal customers
14404	34	6	1301.24	3	4	4	344	loyal customers
14101	74	6	5976.789999999999	2	4	5	245	at risk
17515	32	4	639.02	4	4	3	443	loyal customers
16133	4	46	14305.659999999994	5	5	5	555	champions
14684	26	5	1236.2800000000002	4	4	4	444	loyal customers
15160	358	1	158.16000000000003	1	1	1	111	hibernating
14258	10	10	12650.08	5	5	5	555	champions
12793	335	1	413.68	1	1	2	112	hibernating
13614	25	4	1610.46	4	4	4	444	loyal customers
17091	3	9	3509.3599999999997	5	5	5	555	champions
15547	8	14	4954.839999999999	5	5	5	555	champions
15687	9	11	2981.5	5	5	5	555	champions
13984	27	5	333.23	4	4	2	442	loyal customers
17673	2	7	1622.22	5	5	4	554	champions
17917	46	3	341.28	3	3	2	332	need attention
14723	11	4	907.3599999999997	5	4	4	544	champions
15110	24	7	970.25	4	5	4	454	loyal customers
17990	237	3	630.84	1	3	3	133	at risk
12720	3	28	5239.89	5	5	5	555	champions
16554	4	7	641.5500000000002	5	5	3	553	champions
17890	323	2	602.09	1	2	3	123	hibernating
12431	36	17	6058.140000000001	3	5	5	355	loyal customers
16955	185	3	304.57	1	3	2	132	at risk
17419	12	12	3826.7	5	5	5	555	champions
13310	9	6	1083.63	5	4	4	544	champions
15641	106	4	1887.2	2	4	4	244	at risk
17888	19	10	525.78	4	5	3	453	loyal customers
14505	18	11	5818.700000000001	4	5	5	455	loyal customers
15769	8	28	51731.92	5	5	5	555	champions
15485	31	2	1624.9099999999999	4	2	4	424	potential loyalists
14088	11	14	50415.490000000005	5	5	5	555	champions
15179	19	6	2202.7000000000003	4	4	5	445	loyal customers
13027	114	6	6912.0	2	4	5	245	at risk
17696	39	12	2025.4499999999998	3	5	5	355	loyal customers
15510	331	1	250.0	1	1	2	112	hibernating
16843	43	17	10183.819999999998	3	5	5	355	loyal customers
13527	34	8	2263.76	3	5	5	355	loyal customers
16730	53	4	702.79	3	4	3	343	loyal customers
14051	1	25	14853.92	5	5	5	555	champions
15664	51	2	358.63	3	2	2	322	about to sleep
16539	3	3	946.46	5	3	4	534	potential loyalists
13165	47	2	1021.4799999999999	3	2	4	324	about to sleep
15719	33	14	5043.959999999998	3	5	5	355	loyal customers
18118	11	29	4987.259999999999	5	5	5	555	champions
15443	2	8	3212.1599999999994	5	5	5	555	champions
17739	12	8	2786.0500000000006	5	5	5	555	champions
15649	337	1	306.0	1	1	2	112	hibernating
17691	359	1	147.89999999999998	1	1	1	111	hibernating
12370	52	4	3545.6900000000005	3	4	5	345	loyal customers
15464	339	1	1048.8500000000006	1	1	4	114	hibernating
16094	12	6	1041.83	5	4	4	544	champions
16473	165	4	314.86	2	4	2	242	at risk
16235	41	6	858.4100000000001	3	4	3	343	loyal customers
15454	363	1	179.10000000000002	1	1	1	111	hibernating
14524	32	9	1867.68	4	5	4	454	loyal customers
14016	155	5	4328.46	2	4	5	245	at risk
15164	69	3	843.0499999999998	2	3	3	233	at risk
13883	2	9	2538.7500000000005	5	5	5	555	champions
14541	59	8	1461.65	3	5	4	354	loyal customers
15708	41	9	2987.36	3	5	5	355	loyal customers
14185	332	1	197.65	1	1	1	111	hibernating
15854	5	12	2974.65	5	5	5	555	champions
13324	33	12	7072.799999999999	3	5	5	355	loyal customers
15246	239	2	514.15	1	2	3	123	hibernating
13148	30	16	3039.0799999999995	4	5	5	455	loyal customers
18008	71	9	2116.19	2	5	5	255	can not loose
14639	53	8	2952.3399999999997	3	5	5	355	loyal customers
13777	1	31	18950.19	5	5	5	555	champions
16150	39	9	1512.65	3	5	4	354	loyal customers
15370	41	8	2360.55	3	5	5	355	loyal customers
14439	320	1	2661.24	1	1	5	115	hibernating
15218	11	11	5756.89	5	5	5	555	champions
15827	74	18	1450.5499999999997	2	5	4	254	can not loose
15689	120	2	254.1	2	2	2	222	hibernating
14201	61	9	688.04	3	5	3	353	loyal customers
12577	36	4	595.4	3	4	3	343	loyal customers
15841	65	6	1209.1	3	4	4	344	loyal customers
17708	188	2	267.08	1	2	2	122	hibernating
18077	9	10	2428.1400000000003	5	5	5	555	champions
15555	13	18	3939.42	4	5	5	455	loyal customers
16655	18	6	3794.52	4	4	5	445	loyal customers
14167	40	4	574.84	3	4	3	343	loyal customers
14970	69	4	1592.06	2	4	4	244	at risk
15062	72	4	987.8599999999999	2	4	4	244	at risk
14618	10	3	553.44	5	3	3	533	potential loyalists
15916	17	7	1277.09	4	5	4	454	loyal customers
18277	59	2	97.63	3	2	1	321	about to sleep
14440	9	4	1700.98	5	4	4	544	champions
12839	3	15	5181.01	5	5	5	555	champions
15661	318	2	309.79999999999995	1	2	2	122	hibernating
14755	10	12	4965.38	5	5	5	555	champions
14292	8	14	4819.33	5	5	5	555	champions
17591	74	7	1808.4199999999998	2	5	4	254	can not loose
13506	313	2	151.70000000000002	1	2	1	121	hibernating
14150	36	2	658.6400000000001	3	2	3	323	about to sleep
15845	18	10	3650.8699999999994	4	5	5	455	loyal customers
14242	235	2	280.54999999999995	1	2	2	122	hibernating
13158	95	4	1201.06	2	4	4	244	at risk
17211	27	8	2026.37	4	5	5	455	loyal customers
15823	338	1	-855.7600000000001	1	1	1	111	hibernating
17418	43	2	463.46000000000004	3	2	3	323	about to sleep
14616	243	3	406.08000000000004	1	3	2	132	at risk
15759	219	3	253.04000000000002	1	3	2	132	at risk
14944	30	14	5842.950000000001	4	5	5	455	loyal customers
13082	127	10	3595.48	2	5	5	255	can not loose
17862	324	1	330.9	1	1	2	112	hibernating
14307	89	5	2212.6099999999997	2	4	5	245	at risk
17555	20	2	483.26	4	2	3	423	potential loyalists
12500	24	13	4206.27	4	5	5	455	loyal customers
14146	9	6	2949.5700000000006	5	4	5	545	champions
16928	81	18	2665.25	2	5	5	255	can not loose
15780	184	3	475.28	1	3	3	133	at risk
18179	10	6	1793.17	5	4	4	544	champions
12766	4	6	5840.34	5	4	5	545	champions
16042	23	5	1197.2699999999998	4	4	4	444	loyal customers
12854	79	5	1289.1499999999999	2	4	4	244	at risk
16927	116	3	543.05	2	3	3	233	at risk
13496	11	3	617.9300000000001	5	3	3	533	potential loyalists
17849	219	4	605.8000000000001	1	4	3	143	at risk
15197	9	5	656.4399999999999	5	4	3	543	champions
13211	11	3	1197.42	5	3	4	534	potential loyalists
17820	192	2	-24.05	1	2	1	121	hibernating
12921	4	48	15701.940000000002	5	5	5	555	champions
12708	30	15	2419.88	4	5	5	455	loyal customers
16124	317	2	187.15	1	2	1	121	hibernating
14985	199	2	296.74999999999994	1	2	2	122	hibernating
12678	43	13	17588.260000000002	3	5	5	355	loyal customers
14114	274	2	386.53000000000003	1	2	2	122	hibernating
13829	360	1	-102.0	1	1	1	111	hibernating
17377	24	19	3337.6199999999994	4	5	5	455	loyal customers
13107	45	5	1524.0700000000004	3	4	4	344	loyal customers
14209	11	7	2067.13	5	5	5	555	champions
14099	17	12	3092.9700000000003	4	5	5	455	loyal customers
12935	3	8	2156.4499999999994	5	5	5	555	champions
13269	2	16	4964.49	5	5	5	555	champions
17894	72	7	1013.0400000000001	2	5	4	254	can not loose
14770	233	2	876.4200000000001	1	2	3	123	hibernating
17905	72	3	598.49	2	3	3	233	at risk
13842	59	8	3075.05	3	5	5	355	loyal customers
12712	23	14	3783.7500000000005	4	5	5	455	loyal customers
14978	73	5	1931.4199999999994	2	4	4	244	at risk
13448	17	6	2661.33	4	4	5	445	loyal customers
18055	8	9	5751.660000000002	5	5	5	555	champions
15312	76	5	921.1000000000001	2	4	4	244	at risk
17504	207	10	2745.2800000000007	1	5	5	155	can not loose
17924	2	11	2638.5799999999995	5	5	5	555	champions
16912	24	14	2528.6699999999996	4	5	5	455	loyal customers
18168	177	7	887.2900000000001	1	5	3	153	can not loose
13756	3	14	4612.32	5	5	5	555	champions
14713	10	11	2365.31	5	5	5	555	champions
16255	17	9	2235.05	4	5	5	455	loyal customers
16791	30	8	1706.2799999999993	4	5	4	454	loyal customers
13008	324	2	178.47000000000003	1	2	1	121	hibernating
12386	338	1	143.0	1	1	1	111	hibernating
16010	246	3	407.5	1	3	2	132	at risk
14878	13	9	1485.54	4	5	4	454	loyal customers
12672	330	1	225.9	1	1	1	111	hibernating
12451	11	6	8933.519999999999	5	4	5	545	champions
14248	319	1	302.58	1	1	2	112	hibernating
17017	3	23	7040.49	5	5	5	555	champions
17848	82	9	901.2000000000002	2	5	3	253	can not loose
12682	4	29	11212.929999999997	5	5	5	555	champions
14867	186	3	710.28	1	3	3	133	at risk
13328	317	1	1308.48	1	1	4	114	hibernating
13178	27	11	5725.469999999999	4	5	5	455	loyal customers
16241	10	12	2330.2200000000003	5	5	5	555	champions
14672	235	2	765.5500000000002	1	2	3	123	hibernating
16203	59	4	418.45	3	4	2	342	loyal customers
14608	5	4	1785.15	5	4	4	544	champions
17375	191	4	372.5	1	4	2	142	at risk
18141	361	1	-35.400000000000006	1	1	1	111	hibernating
13317	65	9	2140.0699999999997	3	5	5	355	loyal customers
14329	9	14	4928.740000000001	5	5	5	555	champions
12468	144	3	724.04	2	3	3	233	at risk
14737	4	3	1164.55	5	3	4	534	potential loyalists
12957	5	12	3979.0400000000004	5	5	5	555	champions
17114	6	10	747.22	5	5	3	553	champions
14233	44	5	1447.51	3	4	4	344	loyal customers
15356	32	9	2616.2799999999997	4	5	5	455	loyal customers
16551	96	3	922.1200000000001	2	3	4	234	at risk
15157	4	5	1869.5	5	4	4	544	champions
17068	13	21	4365.19	4	5	5	455	loyal customers
13627	60	7	1624.02	3	5	4	354	loyal customers
14501	65	3	190.31	3	3	1	331	need attention
14692	138	5	582.05	2	4	3	243	at risk
16496	9	4	1562.22	5	4	4	544	champions
14913	36	4	1227.43	3	4	4	344	loyal customers
15266	339	1	119.30000000000001	1	1	1	111	hibernating
12583	3	17	6331.4800000000005	5	5	5	555	champions
16638	23	10	1626.07	4	5	4	454	loyal customers
16011	9	15	3124.76	5	5	5	555	champions
12967	4	3	-173.64999999999998	5	3	1	531	potential loyalists
15640	5	16	12099.620000000003	5	5	5	555	champions
16500	5	6	400.86	5	4	2	542	champions
14784	27	2	289.99	4	2	2	422	potential loyalists
16593	51	3	330.03	3	3	2	332	need attention
13329	32	3	436.1999999999999	4	3	2	432	potential loyalists
12530	60	5	1623.63	3	4	4	344	loyal customers
15346	333	1	252.42000000000004	1	1	2	112	hibernating
15749	236	4	21535.9	1	4	5	145	at risk
14696	5	7	1777.6	5	5	4	554	champions
16676	34	5	1558.7199999999998	3	4	4	344	loyal customers
12841	5	24	3370.4100000000003	5	5	5	555	champions
12594	38	11	3320.2200000000003	3	5	5	355	loyal customers
17769	13	12	3960.63	4	5	5	455	loyal customers
16983	13	7	1756.7100000000003	4	5	4	454	loyal customers
14825	4	11	2042.8100000000002	5	5	5	555	champions
12735	316	2	779.5699999999998	1	2	3	123	hibernating
13451	27	6	2916.4500000000007	4	4	5	445	loyal customers
14744	17	8	863.5300000000001	4	5	3	453	loyal customers
14159	20	14	4678.3	4	5	5	455	loyal customers
17525	360	1	422.70000000000005	1	1	2	112	hibernating
13304	352	1	300.4199999999999	1	1	2	112	hibernating
13629	24	11	7792.36	4	5	5	455	loyal customers
16326	6	15	3085.96	5	5	5	555	champions
16233	72	4	274.73	2	4	2	242	at risk
13174	17	2	1401.06	4	2	4	424	potential loyalists
14657	18	5	838.27	4	4	3	443	loyal customers
13115	9	13	2210.63	5	5	5	555	champions
18075	24	14	2538.72	4	5	5	455	loyal customers
12395	16	14	2652.1799999999994	4	5	5	455	loyal customers
12510	143	2	982.57	2	2	4	224	hibernating
15812	108	5	1801.1400000000003	2	4	4	244	at risk
14553	20	5	859.27	4	4	3	443	loyal customers
13750	54	5	1647.2600000000002	3	4	4	344	loyal customers
12947	144	10	1103.25	2	5	4	254	can not loose
14341	46	9	2166.38	3	5	5	355	loyal customers
12484	33	8	4495.27	3	5	5	355	loyal customers
12437	2	19	4896.66	5	5	5	555	champions
12872	327	1	221.44000000000003	1	1	1	111	hibernating
14428	8	7	1230.1399999999999	5	5	4	554	champions
16656	23	20	8139.4800000000005	4	5	5	455	loyal customers
15822	4	2	885.47	5	2	3	523	potential loyalists
12501	316	2	2089.6799999999994	1	2	5	125	hibernating
17019	12	3	913.79	5	3	4	534	potential loyalists
16315	331	1	226.37	1	1	1	111	hibernating
17368	24	9	1349.52	4	5	4	454	loyal customers
16122	74	3	578.7	2	3	3	233	at risk
16222	319	1	846.7200000000007	1	1	3	113	hibernating
15549	78	4	1655.76	2	4	4	244	at risk
17937	9	7	4301.22	5	5	5	555	champions
15527	19	10	2348.8200000000006	4	5	5	455	loyal customers
17457	127	5	1737.7	2	4	4	244	at risk
16168	11	27	3494.7999999999997	5	5	5	555	champions
13221	241	2	847.4100000000002	1	2	3	123	hibernating
18171	59	7	1208.5099999999998	3	5	4	354	loyal customers
15456	284	3	447.21999999999997	1	3	2	132	at risk
17954	6	12	2196.5399999999995	5	5	5	555	champions
12727	11	9	3947.7000000000007	5	5	5	555	champions
13396	22	4	1325.29	4	4	4	444	loyal customers
17118	318	1	157.02	1	1	1	111	hibernating
17618	6	3	971.5799999999999	5	3	4	534	potential loyalists
13495	8	4	1533.9200000000003	5	4	4	544	champions
18062	174	3	720.5200000000001	1	3	3	133	at risk
16850	334	1	332.40999999999997	1	1	2	112	hibernating
12820	4	4	942.34	5	4	4	544	champions
13969	8	19	8669.099999999999	5	5	5	555	champions
16885	16	3	471.51	4	3	3	433	potential loyalists
14739	3	7	3185.2200000000003	5	5	5	555	champions
16889	195	3	1578.67	1	3	4	134	at risk
13263	2	35	7454.069999999999	5	5	5	555	champions
16665	363	1	135.4	1	1	1	111	hibernating
16556	67	7	3313.7899999999995	3	5	5	355	loyal customers
17346	4	15	2464.9700000000003	5	5	5	555	champions
15482	16	16	6568.719999999998	4	5	5	455	loyal customers
14220	248	2	632.4000000000001	1	2	3	123	hibernating
16771	34	5	2246.81	3	4	5	345	loyal customers
16442	2	3	616.79	5	3	3	533	potential loyalists
16899	8	6	1281.56	5	4	4	544	champions
16553	164	13	5668.82	2	5	5	255	can not loose
12551	358	1	168.0	1	1	1	111	hibernating
13233	75	2	605.12	2	2	3	223	hibernating
12721	32	6	2656.13	4	4	5	445	loyal customers
13094	22	15	1485.1800000000003	4	5	4	454	loyal customers
14119	355	1	-19.9	1	1	1	111	hibernating
17381	9	27	16668.710000000003	5	5	5	555	champions
14450	181	3	483.25	1	3	3	133	at risk
17980	166	3	811.45	2	3	3	233	at risk
17044	9	3	897.43	5	3	3	533	potential loyalists
17655	11	7	1895.64	5	5	4	554	champions
15626	75	2	675.8	2	2	3	223	hibernating
14442	2	5	1544.6200000000001	5	4	4	544	champions
17611	4	19	3947.87	5	5	5	555	champions
18269	359	1	-29.700000000000003	1	1	1	111	hibernating
13874	359	1	540.45	1	1	3	113	hibernating
15189	2	53	15802.140000000003	5	5	5	555	champions
18233	326	1	440.0	1	1	2	112	hibernating
16660	17	5	810.45	4	4	3	443	loyal customers
18044	5	11	2085.65	5	5	5	555	champions
17189	107	2	384.4	2	2	2	222	hibernating
17988	12	8	191.17000000000002	5	5	1	551	champions
17787	153	3	1128.91	2	3	4	234	at risk
12625	212	3	2614.3199999999997	1	3	5	135	at risk
13565	20	2	240.22000000000003	4	2	2	422	potential loyalists
15820	320	1	206.98000000000002	1	1	1	111	hibernating
15215	45	6	615.99	3	4	3	343	loyal customers
18125	30	5	1141.34	4	4	4	444	loyal customers
16393	3	19	2756.25	5	5	5	555	champions
13953	8	7	3515.6800000000003	5	5	5	555	champions
17685	17	6	2739.01	4	4	5	445	loyal customers
15563	9	7	1319.69	5	5	4	554	champions
16497	50	6	2965.6899999999996	3	4	5	345	loyal customers
17311	79	2	1384.85	2	2	4	224	hibernating
16003	30	5	2735.3700000000003	4	4	5	445	loyal customers
13092	71	6	459.83	2	4	2	242	at risk
12928	36	5	2062.7	3	4	5	345	loyal customers
17675	2	38	19154.579999999998	5	5	5	555	champions
14688	8	26	4662.4	5	5	5	555	champions
18004	363	1	169.46999999999997	1	1	1	111	hibernating
17204	170	9	1352.91	2	5	4	254	can not loose
13064	13	4	1119.4899999999998	4	4	4	444	loyal customers
18161	11	6	1612.79	5	4	4	544	champions
16043	38	4	773.99	3	4	3	343	loyal customers
14414	92	8	1485.13	2	5	4	254	can not loose
15587	51	4	913.6800000000001	3	4	4	344	loyal customers
14257	52	6	3087.2700000000004	3	4	5	345	loyal customers
12347	3	6	3598.21	5	4	5	545	champions
15361	362	1	418.9200000000001	1	1	2	112	hibernating
12480	29	4	3281.6300000000006	4	4	5	445	loyal customers
12553	9	14	3652.2500000000005	5	5	5	555	champions
16882	67	3	705.1199999999999	3	3	3	333	need attention
13155	34	3	592.06	3	3	3	333	need attention
14498	43	5	1957.3200000000002	3	4	4	344	loyal customers
16722	18	14	3911.69	4	5	5	455	loyal customers
15983	23	2	651.47	4	2	3	423	potential loyalists
12728	72	4	836.3299999999999	2	4	3	243	at risk
13929	170	3	802.8499999999999	2	3	3	233	at risk
17062	314	3	240.04	1	3	2	132	at risk
15394	10	4	2183.54	5	4	5	545	champions
